Name,ApiName,IsCustom,Description,IngestedBy,PopulatedBy,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate,Owners,Stakeholders,IsFollowing,Definition,Notes,ManagedPackage,RawSalesforceId,SourceUrl
ML Setup Run Change Event,MktMLSetupRunChgEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktMLSetupRunChgEvent/Details/view
Activation Attribute,MktSgmntActvtnAudAttribute,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmntActvtnAudAttribute/Details/view
Activation Contact Point,MktSgmntActvtnContactPoint,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmntActvtnContactPoint/Details/view
Activation Contact Point Field,MktSgmtActvContactPtField,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtActvContactPtField/Details/view
Activation Contact Point Source,MktSgmtActvContactPtSrc,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtActvContactPtSrc/Details/view
Activation Data Model Field,MktSgmtActvDataModelFld,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtActvDataModelFld/Details/view
Activation Data Source,MktSgmtActvDataSource,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtActvDataSource/Details/view
Market Segment Definition Calculated Insight Field,MktSgmtDefCalcInsightFld,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtDefCalcInsightFld/Details/view
Market Segment Definition Data Model Object Field,MktSgmtDefDataMdlObjFld,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MktSgmtDefDataMdlObjFld/Details/view
ML Feature Value Metric,MlFeatureValueMetric,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MlFeatureValueMetric/Details/view
Intent Utterance,MlIntentUtterance,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MlIntentUtterance/Details/view
Intent Utterance Suggestion,MlIntentUtteranceSuggestion,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MlIntentUtteranceSuggestion/Details/view
Managed Content Form Action Event,MngContentFormActionEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MngContentFormActionEvent/Details/view
Mobile Application Detail,MobileApplicationDetail,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MobileApplicationDetail/Details/view
Messaging Channel Language Keyword,MsgChannelLanguageKeyword,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MsgChannelLanguageKeyword/Details/view
Messaging Channel Usage External Org,MsgChannelUsageExternalOrg,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MsgChannelUsageExternalOrg/Details/view
Muting Permission Set,MutingPermissionSet,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MutingPermissionSet/Details/view
My Domain Discoverable Login,MyDomainDiscoverableLogin,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/MyDomainDiscoverableLogin/Details/view
Name,Name,False,,UserGems,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Name/Details/view
Named Credential,NamedCredential,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/NamedCredential/Details/view
Note,Note,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Note/Details/view
Note and Attachment,NoteAndAttachment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/NoteAndAttachment/Details/view
OAuth Custom Scope,OauthCustomScope,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OauthCustomScope/Details/view
OAuth Custom Scope App,OauthCustomScopeApp,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OauthCustomScopeApp/Details/view
Oauth Token,OauthToken,False,,"Sonar, Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OauthToken/Details/view
Oauth Token Exchange Handler App,OauthTokenExchHandlerApp,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OauthTokenExchHandlerApp/Details/view
Oauth Token Exchange Handler,OauthTokenExchangeHandler,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OauthTokenExchangeHandler/Details/view
Object Permissions,ObjectPermissions,False,,"Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ObjectPermissions/Details/view
Onboarding Metrics,OnboardingMetrics,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OnboardingMetrics/Details/view
Feed: Onboarding,Onboarding__Feed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Onboarding__Feed/Details/view
History: Onboarding,Onboarding__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Onboarding__History/Details/view
Onboarding,Onboarding__c,True,"The ""Onboarding"" custom object in Salesforce is designed to manage and streamline the process of integrating new employees or clients into the company. This object typically contains fields and records pertinent to the onboarding process, including start dates, completion dates, assigned tasks, responsible personnel, and status updates. It serves as a centralized repository to track the progress and details of each onboarding instance, ensuring that all necessary steps are completed efficiently and consistently. Additionally, the object may include relationships or lookups to other relevant Salesforce objects, such as Contacts, Accounts, or Tasks, to provide a comprehensive view of the onboarding journey.",,,Sam Floyd,2021-10-21T18:18,Sam Floyd,2021-10-25T18:49,,,False,,,,01I6g000003KbBr,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003KbBr/Details/view
Open Activity,OpenActivity,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpenActivity/Details/view
Opportunity,Opportunity,False,,"Hubspot, Fivetran Data Loader, Superhuman, Scratchpad, Qualified, Gong Integration App, UserGems, Maxio Platform Integration",,,,,,Brad Smith,Jack Mcglinchey,False,"BUSINESS CRITICAL
Highly Sensitive Data
Access control in place",This data is highly sensitive and should only be accessed by necessary employees. Approval must go through the Head of InfoSec before exposing access. Unauthorized access should be treated as a security incident. Personal data as well as company proprietary information contained in Opportuinty records.,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Opportunity/Details/view
Opportunity: Competitor,OpportunityCompetitor,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityCompetitor/Details/view
Opportunity Contact Role,OpportunityContactRole,False,,"Hubspot, Scratchpad, Gong Integration App, UserGems",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityContactRole/Details/view
Opportunity Feed,OpportunityFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityFeed/Details/view
Opportunity Field History,OpportunityFieldHistory,False,,"Fivetran Data Loader, Gong Integration App",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityFieldHistory/Details/view
Opportunity History,OpportunityHistory,False,,"Fivetran Data Loader, Gong Integration App",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityHistory/Details/view
Opportunity Product,OpportunityLineItem,False,,"Fivetran Data Loader, Maxio Platform Integration",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityLineItem/Details/view
Opportunity Partner,OpportunityPartner,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityPartner/Details/view
OpportunityRecordType,OpportunityRecordType__mdt,True,,,,,,Ian Margot(T),2022-04-27T17:02,,,False,,,,01I5b000001xl4m,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl4m/Details/view
Opportunity Related Delete Log,OpportunityRelatedDeleteLog,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityRelatedDeleteLog/Details/view
Opportunity Share,OpportunityShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityShare/Details/view
Opportunity Stage,OpportunityStage,False,,"Hubspot, Fivetran Data Loader, Gong Integration App",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OpportunityStage/Details/view
Order,Order,False,,Nue Revenue Builder,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Order/Details/view
Order Feed,OrderFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderFeed/Details/view
Order History,OrderHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderHistory/Details/view
Order Product,OrderItem,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderItem/Details/view
Order Product Feed,OrderItemFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderItemFeed/Details/view
Order Product History,OrderItemHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderItemHistory/Details/view
Order Share,OrderShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderShare/Details/view
Order Status Value,OrderStatus,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderStatus/Details/view
Order Status Changed Event,OrderStatusChangedEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrderStatusChangedEvent/Details/view
Organization Email Address Security,OrgEmailAddressSecurity,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgEmailAddressSecurity/Details/view
Org Lifecycle Notification,OrgLifecycleNotification,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgLifecycleNotification/Details/view
Org Metric,OrgMetric,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgMetric/Details/view
Org Metric Scan Result,OrgMetricScanResult,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgMetricScanResult/Details/view
Org Metric Scan Summary,OrgMetricScanSummary,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgMetricScanSummary/Details/view
Organization-wide From Email Address,OrgWideEmailAddress,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OrgWideEmailAddress/Details/view
Organization,Organization,False,,"Hubspot, Fivetran Data Loader, Qualified",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Organization/Details/view
Outgoing Email,OutgoingEmail,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OutgoingEmail/Details/view
Outgoing Email Relation,OutgoingEmailRelation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OutgoingEmailRelation/Details/view
User Owned File,OwnedContentDocument,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OwnedContentDocument/Details/view
Change Owner Option Info,OwnerChangeOptionInfo,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/OwnerChangeOptionInfo/Details/view
Package License,PackageLicense,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PackageLicense/Details/view
Participant,Participant,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Participant/Details/view
Partner,Partner,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Partner/Details/view
Partner Role Value,PartnerRole,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PartnerRole/Details/view
Party Consent,PartyConsent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PartyConsent/Details/view
Party Consent Feed,PartyConsentFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PartyConsentFeed/Details/view
Party Consent  History,PartyConsentHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PartyConsentHistory/Details/view
Party Consent Share,PartyConsentShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PartyConsentShare/Details/view
Payment,Payment,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Payment/Details/view
Payment Authorization Adjustment,PaymentAuthAdjustment,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentAuthAdjustment/Details/view
Payment Authorization,PaymentAuthorization,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentAuthorization/Details/view
__MISSING LABEL__ PropertyFile - val Payment not found in section StandardFeedLabel,PaymentFeed,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentFeed/Details/view
Payment Gateway,PaymentGateway,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentGateway/Details/view
Payment Gateway Log,PaymentGatewayLog,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentGatewayLog/Details/view
Payment Gateway Provider,PaymentGatewayProvider,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentGatewayProvider/Details/view
Payment Group,PaymentGroup,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentGroup/Details/view
Payment Line Invoice,PaymentLineInvoice,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentLineInvoice/Details/view
Payment Method,PaymentMethod,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PaymentMethod/Details/view
Period,Period,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Period/Details/view
Permission Set,PermissionSet,False,,"Sonar, Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSet/Details/view
Permission Set Assignment,PermissionSetAssignment,False,,"Sonar, Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetAssignment/Details/view
Permission Set Event,PermissionSetEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetEvent/Details/view
Permission Set Event Store,PermissionSetEventStore,False,,"Sonar, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetEventStore/Details/view
Permission Set Group,PermissionSetGroup,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetGroup/Details/view
Permission Set Group Component,PermissionSetGroupComponent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetGroupComponent/Details/view
Permission Set License,PermissionSetLicense,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetLicense/Details/view
Permission Set License Assignment,PermissionSetLicenseAssign,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetLicenseAssign/Details/view
Permission Set Tab Setting,PermissionSetTabSetting,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PermissionSetTabSetting/Details/view
Picklist Value Info,PicklistValueInfo,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PicklistValueInfo/Details/view
Pipeline Inspection Metric Configuration,PipelineInspMetricConfig,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PipelineInspMetricConfig/Details/view
Pipeline Inspection List View,PipelineInspectionListView,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PipelineInspectionListView/Details/view
Pipeline Inspection Summary Field,PipelineInspectionSumField,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PipelineInspectionSumField/Details/view
Platform Action,PlatformAction,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PlatformAction/Details/view
Platform Cache Partition,PlatformCachePartition,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PlatformCachePartition/Details/view
Platform Cache Partition Type,PlatformCachePartitionType,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PlatformCachePartitionType/Details/view
Platform Event Usage Metric,PlatformEventUsageMetric,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PlatformEventUsageMetric/Details/view
Platform Status Alert Event,PlatformStatusAlertEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PlatformStatusAlertEvent/Details/view
Price Book,Pricebook2,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Pricebook2/Details/view
Price Book History,Pricebook2History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Pricebook2History/Details/view
Price Book Entry,PricebookEntry,False,,Maxio Platform Integration,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PricebookEntry/Details/view
Price Book Entry History,PricebookEntryHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PricebookEntryHistory/Details/view
Process Definition,ProcessDefinition,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessDefinition/Details/view
Process Exception,ProcessException,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessException/Details/view
Process Exception Event,ProcessExceptionEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessExceptionEvent/Details/view
Process Exception Share,ProcessExceptionShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessExceptionShare/Details/view
Process Flow Migration,ProcessFlowMigration,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessFlowMigration/Details/view
Process Instance,ProcessInstance,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessInstance/Details/view
Process Instance History,ProcessInstanceHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessInstanceHistory/Details/view
Process Instance Node,ProcessInstanceNode,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessInstanceNode/Details/view
Process Instance Step,ProcessInstanceStep,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessInstanceStep/Details/view
Approval Request,ProcessInstanceWorkitem,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessInstanceWorkitem/Details/view
Process Node,ProcessNode,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProcessNode/Details/view
Product,Product2,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product2/Details/view
Product Feed,Product2Feed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product2Feed/Details/view
Product History,Product2History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product2History/Details/view
History: Product Feature,Product_Feature__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product_Feature__History/Details/view
Product Feature,Product_Feature__c,True,,,,Sam Floyd,2022-03-28T19:09,Sam Floyd,2022-03-28T19:09,,,False,,,,01I5b000001xl1E,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl1E/Details/view
History: Product Feedback,Product_Feedback__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product_Feedback__History/Details/view
Product Feedback,Product_Feedback__c,True,,,,Sam Floyd,2022-03-28T19:09,Sam Floyd,2022-07-07T16:19,,,False,,,,01I5b000001xl1F,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl1F/Details/view
History: Product Usage,Product_Usage__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Product_Usage__History/Details/view
Product Usage,Product_Usage__c,True,,,,Mitchell Blanchard,2021-07-19T17:04,Mitchell Blanchard,2021-07-19T17:05,,,False,,,,01I6g000003KU2h,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003KU2h/Details/view
Profile,Profile,False,,"Scratchpad, Sonar, Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Profile/Details/view
Skill,ProfileSkill,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkill/Details/view
Endorsement,ProfileSkillEndorsement,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillEndorsement/Details/view
Endorsement Feed,ProfileSkillEndorsementFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillEndorsementFeed/Details/view
Endorsement History,ProfileSkillEndorsementHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillEndorsementHistory/Details/view
Skill Feed,ProfileSkillFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillFeed/Details/view
Skill History,ProfileSkillHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillHistory/Details/view
Skill Share,ProfileSkillShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillShare/Details/view
Skill User,ProfileSkillUser,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillUser/Details/view
Skill User Feed,ProfileSkillUserFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillUserFeed/Details/view
Skill User History,ProfileSkillUserHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ProfileSkillUserHistory/Details/view
Prompt,Prompt,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Prompt/Details/view
Prompt Action,PromptAction,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PromptAction/Details/view
Prompt Action Share,PromptActionShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PromptActionShare/Details/view
Prompt Error,PromptError,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PromptError/Details/view
Prompt Error Share,PromptErrorShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PromptErrorShare/Details/view
Prompt Version,PromptVersion,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PromptVersion/Details/view
Publisher,Publisher,False,,"Gong Integration App, UserGems",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Publisher/Details/view
Push Topic,PushTopic,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/PushTopic/Details/view
Queue sObject,QueueSobject,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QueueSobject/Details/view
Quick Text,QuickText,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuickText/Details/view
Quick Text History,QuickTextHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuickTextHistory/Details/view
Quick Text Share,QuickTextShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuickTextShare/Details/view
Quick Text Usage,QuickTextUsage,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuickTextUsage/Details/view
Quick Text Usage Share,QuickTextUsageShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuickTextUsageShare/Details/view
Quote,Quote,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Quote/Details/view
Quote PDF,QuoteDocument,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteDocument/Details/view
Quote Feed,QuoteFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteFeed/Details/view
Quote History,QuoteHistory,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteHistory/Details/view
Quote Line Item,QuoteLineItem,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteLineItem/Details/view
Quote Line Item History,QuoteLineItemHistory,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteLineItemHistory/Details/view
Quote Share,QuoteShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteShare/Details/view
Quote Template Rich Text Data,QuoteTemplateRichTextData,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/QuoteTemplateRichTextData/Details/view
Recently Viewed,RecentlyViewed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/RecentlyViewed/Details/view
Recommendation,Recommendation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Recommendation/Details/view
